GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1105616124	2021-03-28 13:12:43.616042	10525	species	Chestnut Piculet	Picumnus cinnamomeus			X					Colombia	CO	Antioquia	CO-ANT							Jardín Hidrobotánico Caucasia	L11065468	P	7.9895432	-75.2022874	2014-12-19	14:48:00	obsr1053219	S66496435	Traveling	P22	EBIRD	60	0.200		1	1		0	1	0			Un individuo forrajeando en el estrato medio de los arboles que están cerca al borde del cuerpo de agua	
URN:CornellLabOfOrnithology:EBIRD:OBS700592570	2019-01-20 10:44:26	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Antioquia	CO-ANT							Pellejo, Antioquia, CO (8,059, -74,888)	L8458972	P	8.0585008	-74.8876007	2019-01-19	14:03:00	obsr954691	S51839946	Traveling	P22	EBIRD	193	9.530		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS767172081	2019-05-27 15:04:26	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Antioquia	CO-ANT							T244,  (8.221, -76.534)	L9355811	P	8.2214802	-76.5339626	2019-05-27	07:54:00	obsr928079	S56804044	Traveling	P22	EBIRD	365	23.630		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS753651515	2020-05-14 10:01:16	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Antioquia	CO-ANT							Reserva Costa Rica	L9203785	H	6.0529778	-74.6643813	2019-05-04	05:00:00	obsr1094194	S55903683	Traveling	P22	EBIRD	960	20.000		11	0	G4136933	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS754175572	2020-05-14 10:01:16	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Antioquia	CO-ANT							Reserva Costa Rica	L9203785	H	6.0529778	-74.6643813	2019-05-04	05:00:00	obsr1094281	S55988537	Traveling	P22	EBIRD	960	20.000		11	0	G4136933	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS753820876	2020-05-14 10:01:16	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Antioquia	CO-ANT							Reserva Costa Rica	L9203785	H	6.0529778	-74.6643813	2019-05-04	05:00:00	obsr1096692	S55967426	Traveling	P22	EBIRD	960	20.000		11	0	G4136933	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS378593719	2016-03-03 16:39:13	10525	species	Chestnut Piculet	Picumnus cinnamomeus			X					Colombia	CO	Atlántico	CO-ATL							Reserva Luriza	L3637775	H	10.7466670	-75.0212780	2002-07-13		obsr636777	S27947168	Historical	P62	EBIRD		5.000		2	1		0	1	0		recorridos y estaciones de observación		
URN:CornellLabOfOrnithology:EBIRD:OBS223295958	2015-07-20 20:10:19	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Lago del Cisne	L2493021	P	11.0191750	-74.8950300	2004-01-26	15:36:00	obsr271418	S16136071	Traveling	P22	EBIRD	100	0.483		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS223295793	2015-07-20 20:10:19	10525	species	Chestnut Piculet	Picumnus cinnamomeus			3					Colombia	CO	Atlántico	CO-ATL							Lago del Cisne	L2493021	P	11.0191750	-74.8950300	2004-05-22	15:30:00	obsr271418	S16136065	Traveling	P22	EBIRD	150	0.483		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS949278923	2020-06-28 14:13:41	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Cerro La Vieja	L5842394	H	10.7346154	-75.1054358	2005-02-13	06:30:00	obsr271418	S70918806	Traveling	P22	EBIRD	90	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS680255173	2018-11-25 20:26:17	10525	species	Chestnut Piculet	Picumnus cinnamomeus			X					Colombia	CO	Atlántico	CO-ATL							La Sierra	L8186082	P	10.5833330	-75.0000000	2005-11-28	06:45:00	obsr271418	S50221774	Traveling	P22	EBIRD	315	1.931		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS765219276	2021-03-31 19:56:07.539341	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Cerro La Vieja	L5842394	H	10.7346154	-75.1054358	2006-04-20	06:30:00	obsr1082571	S56680360	Traveling	P22	EBIRD	485	3.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS284321618	2019-08-09 21:59:44	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Distrito de Manejo Integrado Luriza	L3199071	P	10.7480610	-75.0364090	2006-10-12	07:00:00	obsr271418	S20816753	Traveling	P22	EBIRD	240	2.414		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS765289266	2019-08-09 21:59:44	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Arroyo El Pueblo	L7471272	H	10.7436490	-74.9831647	2006-12-29	06:00:00	obsr1082571	S56684798	Traveling	P22	EBIRD	270	2.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS623956825	2019-08-09 21:59:44	10525	species	Chestnut Piculet	Picumnus cinnamomeus			3					Colombia	CO	Atlántico	CO-ATL							Arroyo El Pueblo	L7471272	H	10.7436490	-74.9831647	2007-12-29	06:00:00	obsr1082571	S46044435	Traveling	P22	EBIRD	330	6.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS666014500	2019-08-09 21:59:44	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Arroyo El Pueblo	L7471272	H	10.7436490	-74.9831647	2009-12-20	06:30:00	obsr1082571	S49143515	Traveling	P22	EBIRD	285	3.500		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS773509155	2019-06-10 11:59:14	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Reserva Luriza	L3637775	H	10.7466670	-75.0212780	2012-10-27	06:30:00	obsr1355367	S57259172	Traveling	P22	EBIRD	255	2.000		2	1	G4270484	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS773464467	2019-06-10 13:47:23	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Reserva Luriza	L3637775	H	10.7466670	-75.0212780	2012-10-27	06:30:00	obsr1082571	S57255918	Traveling	P22	EBIRD	255	2.000		2	1	G4270484	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS829714814	2019-11-19 15:25:19	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Vía en Construcción, Atlántico, CO (10.993, -74.855)	L10174850	P	10.9925913	-74.8553748	2013-03-24	06:05:00	obsr530171	S61587421	Traveling	P22	EBIRD	200	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS211911604	2021-08-05 00:12:05.421815	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Baranquilla - Universidad del Norte Area	L2361877	P	11.0241000	-74.8498000	2013-09-07	16:20:00	obsr428296	S15244815	Traveling	P22	EBIRD	85	2.414		7	1	G699697	0	1	0			Paar.	
URN:CornellLabOfOrnithology:EBIRD:OBS211912717	2020-03-25 06:04:37	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Barranquilla, Universidad del Norte	L2768674	H	11.0229836	-74.8488901	2013-09-07	16:20:00	obsr293781	S15244854	Traveling	P22	EBIRD	85	0.644		7	1	G699697	0	1	0		27 C. Mostly sunny, hot, and humid in late afternoon, with lots of noisy groundskeepers with weed-whackers and leaf-blowers around for the first hour, at this property at the edge of the university.	<a href="http://www.flickr.com/photos/bewellandthrive/9973284913/" title="Pair of Chestnut piculets, Barranquilla, Colombia 9/7/13 by abcdefgewing, on Flickr"><img src="http://farm4.staticflickr.com/3795/9973284913_f0510dddf1.jpg" alt="Pair of Chestnut piculets, Barranquilla, Colombia 9/7/13" /></a>	
URN:CornellLabOfOrnithology:EBIRD:OBS907133125	2020-08-25 20:58:06	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Barranquilla, Universidad del Norte	L2768674	H	11.0229836	-74.8488901	2013-09-07	16:20:00	obsr428296	S68116481	Historical	P62	EBIRD					0		0	1	0			Paar<br><br><b>First Sighting:</b> X (Auto)<br>	
URN:CornellLabOfOrnithology:EBIRD:OBS221757639	2016-02-14 13:57:32	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							University Road	L2471913	P	11.0177838	-74.8477077	2013-11-10	07:00:00	obsr142969	S16005643	Traveling	P22	EBIRD	120	3.219		14	1		0	1	0			near endemic	
URN:CornellLabOfOrnithology:EBIRD:OBS218896572	2015-07-20 20:08:09	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							University Road, Barranquilla	L2434967	P	11.0201255	-74.8447627	2013-11-10	06:30:00	obsr102797	S15764517	Traveling	P22	EBIRD	100	1.609		14	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS227014073	2021-03-31 19:56:07.539341	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							road to salamanca	L2522708	P	10.8370370	-75.1408230	2014-01-11	08:26:00	obsr276511	S16462289	Traveling	P22	EBIRD	200	79.998		14	1	G775556	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS232803845	2021-03-31 19:56:07.539341	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							road to salamanca	L2522708	P	10.8370370	-75.1408230	2014-01-11	08:26:00	obsr59244	S16820797	Traveling	P22	EBIRD	200	79.998		14	1	G775556	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS227676678	2021-03-31 19:56:07.539341	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							road to salamanca	L2522708	P	10.8370370	-75.1408230	2014-01-11	08:26:00	obsr120126	S16520446	Traveling	P22	EBIRD	200	79.998		14	1	G775556	0	1	0		<br />Submitted from BirdLog SA for iOS, version 1.7.1		
URN:CornellLabOfOrnithology:EBIRD:OBS226988460	2021-03-31 19:56:07.539341	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							road to salamanca	L2522708	P	10.8370370	-75.1408230	2014-01-11	08:26:00	obsr125838	S16460101	Traveling	P22	EBIRD	200	79.998		14	1	G775556	0	1	0		<br />Submitted from BirdLog SA for iOS, version 1.7.1		
URN:CornellLabOfOrnithology:EBIRD:OBS226942719	2021-03-31 19:56:07.539341	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							road to salamanca	L2522708	P	10.8370370	-75.1408230	2014-01-11	08:26:00	obsr298867	S16456055	Traveling	P22	EBIRD	200	79.998		14	1	G775556	0	1	0		<br />Submitted from BirdLog SA for iOS, version 1.7.1		
URN:CornellLabOfOrnithology:EBIRD:OBS237959715	2015-07-20 20:35:00	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Universidad Atlantica	L2692402	P	11.0207025	-74.8484279	2014-01-27	05:50:00	obsr142759	S17290002	Traveling	P22	EBIRD	30	0.322		12	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS226636781	2021-03-31 19:56:07.539341	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							road to salamanca	L2522708	P	10.8370370	-75.1408230	2014-01-11	08:26:00	obsr452120	S16431653	Traveling	P22	EBIRD	200	79.998		14	1	G775556	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS226982341	2021-03-31 19:56:07.539341	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							road to salamanca	L2522708	P	10.8370370	-75.1408230	2014-01-11	08:26:00	obsr316944	S16459601	Traveling	P22	EBIRD	200	79.998		14	1	G775556	0	1	0		<br />Submitted from BirdLog SA for iOS, version 1.7.1		
URN:CornellLabOfOrnithology:EBIRD:OBS225532449	2021-03-31 19:56:07.539341	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							road to salamanca	L2522708	P	10.8370370	-75.1408230	2014-01-11	08:26:00	obsr194867	S16337959	Traveling	P22	EBIRD	200	79.998		14	1	G775556	0	1	0		<br />Submitted from BirdLog SA for iOS, version 1.7.1		
URN:CornellLabOfOrnithology:EBIRD:OBS226311198	2021-03-31 19:56:07.539341	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							road to salamanca	L2522708	P	10.8370370	-75.1408230	2014-01-11	08:26:00	obsr206697	S16405261	Traveling	P22	EBIRD	200	79.998		14	1	G775556	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS225291559	2016-12-19 08:11:58	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Reserva Luriza	L2519193	P	10.7522220	-75.0275000	2014-01-03	06:00:00	obsr330430	S16315067	Traveling	P22	EBIRD	420	6.437		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS378922158	2016-03-05 01:11:54	10525	species	Chestnut Piculet	Picumnus cinnamomeus			4					Colombia	CO	Atlántico	CO-ATL							Boca Arroyo León, Ciénaga de Mallorquin	L4337898	P	11.0458793	-74.8694444	2014-02-18	08:00:00	obsr636777	S27971672	Traveling	P22	EBIRD	105	2.000		1	1		0	1	0		Desde cerca de la Desembocadura hasta Villa Saco, borde sur occidental de la ciénaga		
URN:CornellLabOfOrnithology:EBIRD:OBS377660395	2020-08-25 20:57:26	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Ciénaga de Mallorquín	L1144854	H	11.0370761	-74.8596382	2014-02-22	07:00:00	obsr636777	S27870223	Traveling	P22	EBIRD	360	3.000		1	1		0	1	0		3 flancos de la ciénaga abarcando  todos sus ambientes en 1 recorrido diario durante 3  dias		
URN:CornellLabOfOrnithology:EBIRD:OBS829675631	2019-11-19 13:19:19	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Ciénaga de Mallorquín	L1144854	H	11.0370761	-74.8596382	2014-03-20	07:00:00	obsr530171	S61584233	Traveling	P22	EBIRD	240	3.300		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS247132048	2020-10-16 20:28:00	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Barranquilla, Universidad del Norte	L2768674	H	11.0229836	-74.8488901	2014-03-31	07:55:00	obsr114420	S17993564	Traveling	P22	EBIRD	42	0.150		7	1	G868008	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS244723942	2020-10-16 20:28:00	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Barranquilla, Universidad del Norte	L2768674	H	11.0229836	-74.8488901	2014-03-31	07:55:00	obsr18062	S17826673	Traveling	P22	EBIRD	42	0.150		7	1	G868008	0	1	0		myself, Jason Berry, John Tschirky, Andrew Rothman, Holly Robertson, drivers Virgilio & Jon		
URN:CornellLabOfOrnithology:EBIRD:OBS249338853	2020-10-16 20:28:00	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Barranquilla, Universidad del Norte	L2768674	H	11.0229836	-74.8488901	2014-03-31	07:55:00	obsr57637	S18147370	Traveling	P22	EBIRD	42	0.150		7	1	G868008	0	1	0		myself, Jason Berry, John Tschirky, Andrew Rothman, Holly Robertson, drivers Virgilio & Jon		
URN:CornellLabOfOrnithology:EBIRD:OBS244831031	2015-07-20 20:57:43	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1				Male, Adult (1)	Colombia	CO	Atlántico	CO-ATL							Ecoturs site	L2769728	P	11.0079265	-74.8688650	2014-03-30	16:00:00	obsr57637	S17834155	Traveling	P22	EBIRD	90	2.000		3	1		0	1	0		Birding site suggested by ecoturs - small farm in dry forest	stunning little bird in wonderful sunlight.  male with bright tan/white forehead	
URN:CornellLabOfOrnithology:EBIRD:OBS829700623	2019-11-19 14:43:01	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Unnamed Road, Atlántico, CO (10.771, -75.153)	L10174697	P	10.7711453	-75.1531842	2014-10-03	06:05:00	obsr530171	S61586297	Traveling	P22	EBIRD	300	4.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS926782186	2021-07-23 01:25:55.175119	10525	species	Chestnut Piculet	Picumnus cinnamomeus			X					Colombia	CO	Atlántico	CO-ATL							Ciénaga de Sabanagrande	L6680210	H	10.7930733	-74.7421789	2014-11-29	08:30:00	obsr1400051	S69327558	Traveling	P22	EBIRD	60	1.609		12	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500560145	2017-05-16 11:04:42	10525	species	Chestnut Piculet	Picumnus cinnamomeus			5					Colombia	CO	Atlántico	CO-ATL							Carreto	L3507949	P	10.8386940	-75.1181940	2015-02-28		obsr344478	S36904712	Historical	P62	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS313826678	2016-08-11 09:16:45	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Carreto	L3507949	P	10.8386940	-75.1181940	2015-02-26	06:20:00	obsr344478	S23111467	Traveling	P22	EBIRD	360	6.003		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS313826985	2016-08-11 09:16:45	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Carreto	L3507949	P	10.8386940	-75.1181940	2015-03-01	06:20:00	obsr344478	S23111470	Traveling	P22	EBIRD	360	6.003		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500671791	2020-08-25 20:58:16	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Reserva Forestal El Palomar	L3454273	H	10.7593860	-75.1570430	2015-03-28		obsr344478	S36910248	Historical	P62	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500578517	2021-08-10 10:03:16.415355	10525	species	Chestnut Piculet	Picumnus cinnamomeus			3					Colombia	CO	Atlántico	CO-ATL							Reserva Luriza	L3637775	H	10.7466670	-75.0212780	2015-03-14		obsr344478	S36905608	Historical	P62	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS313827292	2016-08-11 09:16:45	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Carreto	L3507949	P	10.8386940	-75.1181940	2015-04-02	06:20:00	obsr344478	S23111473	Traveling	P22	EBIRD	360	6.003		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS760462129	2019-05-16 19:20:21	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							VP Isla de Salamanca SAL10	L5555496	P	11.0082000	-74.6865900	2016-05-02	09:43:00	obsr635048	S56376283	Traveling	P22	EBIRD	10	0.100		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS760462111	2019-05-16 19:20:20	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							VP Isla de Salamanca SAL12	L5555608	P	11.0063300	-74.6897400	2016-05-02	08:50:00	obsr635048	S56376279	Traveling	P22	EBIRD	10	0.100		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS760462120	2019-05-16 19:20:20	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							VP Isla de Salamanca SAL12	L5555608	P	11.0063300	-74.6897400	2016-05-02	09:16:00	obsr635048	S56376281	Traveling	P22	EBIRD	10	0.100		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS415888942	2018-05-06 09:06:29	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Ciénaga del Rincón (Lago del Cisne)	L4249489	P	11.0140650	-74.8899710	2016-07-04	06:20:00	obsr271418	S30524089	Traveling	P22	EBIRD	220	1.931		3	1	G3164307	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS612089113	2018-05-06 09:06:29	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Ciénaga del Rincón (Lago del Cisne)	L4249489	P	11.0140650	-74.8899710	2016-07-04	06:20:00	obsr530171	S45350274	Traveling	P22	EBIRD	220	1.931		3	1	G3164307	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS420679152	2020-03-25 06:04:37	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Barranquilla, Universidad del Norte	L2768674	H	11.0229836	-74.8488901	2016-07-25	16:58:00	obsr119128	S30892977	Stationary	P21	EBIRD	60			9	1	G1904269	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS444787077	2016-11-22 21:15:32	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Finca Sr. Alfredo	L5099005	P	10.7999420	-74.8858273	2016-11-22	08:30:00	obsr636777	S32673439	Traveling	P22	EBIRD	120	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563762408	2018-01-03 23:19:31	10525	species	Chestnut Piculet	Picumnus cinnamomeus			3					Colombia	CO	Atlántico	CO-ATL							Serrania de Pajuancho	L5817814	H	10.8328255	-75.0835812	2016-12-24	07:11:00	obsr920077	S36753043	Traveling	P22	EBIRD	251	21.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS492174684	2019-08-09 21:59:45	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Parque Biotematico Megua	L5764854	P	10.8513972	-74.8976752	2017-04-29	14:08:00	obsr215180	S36407390	Traveling	P22	EBIRD	120	2.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500073205	2018-02-11 22:12:22	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Distrito Regional de Manejo Integrado Luriza, Usiacuri	L5839645	P	10.8208056	-74.9163611	2017-05-13	06:35:00	obsr885647	S36877112	Traveling	P22	EBIRD	295	14.000		7	1	G2421316	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS500381421	2018-02-11 22:11:50	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Distrito Regional de Manejo Integrado Luriza, Usiacuri	L5839645	P	10.8208056	-74.9163611	2017-05-13	06:35:00	obsr923499	S36894229	Traveling	P22	EBIRD	295	14.000		7	1	G2421316	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS499159131	2017-05-14 16:18:14	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Vereda San Jose Malambo	L5832194	P	10.8415252	-74.8825336	2017-05-13	09:00:00	obsr636777	S36826643	Incidental	P20	EBIRD					0	G2414815	0	1	0		Rastrojos altos en agroecosistemas		
URN:CornellLabOfOrnithology:EBIRD:OBS563762707	2018-02-11 22:11:50	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Distrito Regional de Manejo Integrado Luriza, Usiacuri	L5839645	P	10.8208056	-74.9163611	2017-05-13	06:35:00	obsr920077	S41604529	Traveling	P22	EBIRD	295	14.000		7	1	G2421316	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS499552606	2017-05-14 16:18:14	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Vereda San Jose Malambo	L5832194	P	10.8415252	-74.8825336	2017-05-13	09:00:00	obsr893761	S36847562	Incidental	P20	EBIRD					0	G2414815	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS565631965	2018-01-08 23:47:41	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Reserva Luriza	L3637775	H	10.7466670	-75.0212780	2017-05-13	06:35:00	obsr920077	S41762328	Traveling	P22	EBIRD_CB	295	14.000		7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS499716429	2021-08-10 10:03:17.446329	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Parque Biotemático Megua	L4563714	H	10.8502079	-74.8990989	2017-05-13	06:30:00	obsr922648	S36856594	Traveling	P22	EBIRD	225	4.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS513795078	2021-08-10 10:03:16.615539	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Vía al Volcán del Totumo	L6016528	P	10.7491320	-75.2499470	2017-06-25	09:19:00	obsr271418	S37790332	Traveling	P22	EBIRD	52	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS516723224	2021-08-10 10:03:17.481748	10525	species	Chestnut Piculet	Picumnus cinnamomeus			2					Colombia	CO	Atlántico	CO-ATL							Parque Biotemático Megua	L4563714	H	10.8502079	-74.8990989	2017-07-06	06:00:00	obsr269273	S38002966	Traveling	P22	EBIRD	300	3.000		3	1	G2522610	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS516773989	2021-08-04 22:32:35.986837	10525	species	Chestnut Piculet	Picumnus cinnamomeus			1					Colombia	CO	Atlántico	CO-ATL							Parque Biotemático Megua	L4563714	H	10.8502079	-74.8990989	2017-07-06	06:00:00	obsr183511	S38006528	Traveling	P22	EBIRD	300	3.000		3	1	G2522610	0	1	0		Cloudy day with higth humidity		
